date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:56:46	6075/6075	---M--	200	added ('OK')	image/png	etag:%22604dc45c-1a5a%22	https://templates.hibootstrap.com/dilx/default/assets/img/sass/pricing-shape.png	templates.hibootstrap.com/dilx/default/assets/img/sass/pricing-shape.png	(from https://templates.hibootstrap.com/dilx/default/sass.html)
15:56:48	205346/205346	---M--	200	added ('OK')	image/png	etag:%22604dc459-3535d%22	https://templates.hibootstrap.com/dilx/default/assets/img/sass/feedback-main.png	templates.hibootstrap.com/dilx/default/assets/img/sass/feedback-main.png	(from https://templates.hibootstrap.com/dilx/default/sass.html)
15:56:48	2028/2028	---M--	200	added ('OK')	image/jpeg	etag:%22604dc459-b5a%22	https://templates.hibootstrap.com/dilx/default/assets/img/sass/feedback1.jpg	templates.hibootstrap.com/dilx/default/assets/img/sass/feedback1.jpg	(from https://templates.hibootstrap.com/dilx/default/sass.html)
15:56:49	8193/8193	---M--	200	added ('OK')	image/jpeg	etag:%22604dc459-2408%22	https://templates.hibootstrap.com/dilx/default/assets/img/sass/feedback2.jpg	templates.hibootstrap.com/dilx/default/assets/img/sass/feedback2.jpg	(from https://templates.hibootstrap.com/dilx/default/sass.html)
15:56:50	9634/9634	---M--	200	added ('OK')	image/jpeg	etag:%22604dc45a-297f%22	https://templates.hibootstrap.com/dilx/default/assets/img/sass/feedback3.jpg	templates.hibootstrap.com/dilx/default/assets/img/sass/feedback3.jpg	(from https://templates.hibootstrap.com/dilx/default/sass.html)
15:56:51	2981/2981	---M--	200	added ('OK')	image/png	etag:%22604dc45b-12e3%22	https://templates.hibootstrap.com/dilx/default/assets/img/sass/partner1.png	templates.hibootstrap.com/dilx/default/assets/img/sass/partner1.png	(from https://templates.hibootstrap.com/dilx/default/sass.html)
15:56:52	2879/2879	---M--	200	added ('OK')	image/png	etag:%22604dc45b-120d%22	https://templates.hibootstrap.com/dilx/default/assets/img/sass/partner2.png	templates.hibootstrap.com/dilx/default/assets/img/sass/partner2.png	(from https://templates.hibootstrap.com/dilx/default/sass.html)
15:56:53	3597/3597	---M--	200	added ('OK')	image/png	etag:%22604dc45b-155c%22	https://templates.hibootstrap.com/dilx/default/assets/img/sass/partner3.png	templates.hibootstrap.com/dilx/default/assets/img/sass/partner3.png	(from https://templates.hibootstrap.com/dilx/default/sass.html)
15:56:54	9652/9652	---M--	200	added ('OK')	image/png	etag:%22604dc45b-2ffe%22	https://templates.hibootstrap.com/dilx/default/assets/img/sass/partner4.png	templates.hibootstrap.com/dilx/default/assets/img/sass/partner4.png	(from https://templates.hibootstrap.com/dilx/default/sass.html)
15:56:55	3022/3022	---M--	200	added ('OK')	image/png	etag:%22604dc45b-11b9%22	https://templates.hibootstrap.com/dilx/default/assets/img/sass/partner5.png	templates.hibootstrap.com/dilx/default/assets/img/sass/partner5.png	(from https://templates.hibootstrap.com/dilx/default/sass.html)
15:56:56	2478/2478	---M--	200	added ('OK')	image/png	etag:%22604dc45b-f3c%22	https://templates.hibootstrap.com/dilx/default/assets/img/sass/partner6.png	templates.hibootstrap.com/dilx/default/assets/img/sass/partner6.png	(from https://templates.hibootstrap.com/dilx/default/sass.html)
15:56:57	34218/34218	---M--	200	added ('OK')	image/png	etag:%22604dc459-85aa%22	https://templates.hibootstrap.com/dilx/default/assets/img/sass/faq-main.png	templates.hibootstrap.com/dilx/default/assets/img/sass/faq-main.png	(from https://templates.hibootstrap.com/dilx/default/sass.html)
15:56:59	1473792/1473792	---M--	200	added ('OK')	image/png	etag:%22604dc453-167d00%22	https://templates.hibootstrap.com/dilx/default/assets/img/it-startup/banner-main.png	templates.hibootstrap.com/dilx/default/assets/img/it-startup/banner-main.png	(from https://templates.hibootstrap.com/dilx/default/it-startup.html)
15:56:59	6744/6744	---M--	200	added ('OK')	image/png	etag:%22604dc454-1a58%22	https://templates.hibootstrap.com/dilx/default/assets/img/it-startup/service1.png	templates.hibootstrap.com/dilx/default/assets/img/it-startup/service1.png	(from https://templates.hibootstrap.com/dilx/default/it-startup.html)
15:57:00	16493/16493	---M--	200	added ('OK')	image/png	etag:%22604dc454-406d%22	https://templates.hibootstrap.com/dilx/default/assets/img/it-startup/service2.png	templates.hibootstrap.com/dilx/default/assets/img/it-startup/service2.png	(from https://templates.hibootstrap.com/dilx/default/it-startup.html)
15:57:01	9922/9922	---M--	200	added ('OK')	image/png	etag:%22604dc454-26c2%22	https://templates.hibootstrap.com/dilx/default/assets/img/it-startup/service3.png	templates.hibootstrap.com/dilx/default/assets/img/it-startup/service3.png	(from https://templates.hibootstrap.com/dilx/default/it-startup.html)
15:57:02	7807/7807	---M--	200	added ('OK')	image/png	etag:%22604dc455-1e7f%22	https://templates.hibootstrap.com/dilx/default/assets/img/it-startup/service4.png	templates.hibootstrap.com/dilx/default/assets/img/it-startup/service4.png	(from https://templates.hibootstrap.com/dilx/default/it-startup.html)
15:57:04	197591/197591	---M--	200	added ('OK')	image/jpeg	etag:%22604dc454-303d7%22	https://templates.hibootstrap.com/dilx/default/assets/img/it-startup/design1.jpg	templates.hibootstrap.com/dilx/default/assets/img/it-startup/design1.jpg	(from https://templates.hibootstrap.com/dilx/default/it-startup.html)
15:57:05	170442/170442	---M--	200	added ('OK')	image/jpeg	etag:%22604dc454-299ca%22	https://templates.hibootstrap.com/dilx/default/assets/img/it-startup/design2.jpg	templates.hibootstrap.com/dilx/default/assets/img/it-startup/design2.jpg	(from https://templates.hibootstrap.com/dilx/default/it-startup.html)
15:57:06	183679/183679	---M--	200	added ('OK')	image/jpeg	etag:%22604dc456-2cd7f%22	https://templates.hibootstrap.com/dilx/default/assets/img/it-startup/video-img.jpg	templates.hibootstrap.com/dilx/default/assets/img/it-startup/video-img.jpg	(from https://templates.hibootstrap.com/dilx/default/it-startup.html)
15:57:06	1622/1622	---M--	200	added ('OK')	image/png	etag:%22604dc456-656%22	https://templates.hibootstrap.com/dilx/default/assets/img/it-startup/video-shape1.png	templates.hibootstrap.com/dilx/default/assets/img/it-startup/video-shape1.png	(from https://templates.hibootstrap.com/dilx/default/it-startup.html)
15:57:07	2488/2488	---M--	200	added ('OK')	image/png	etag:%22604dc456-9b8%22	https://templates.hibootstrap.com/dilx/default/assets/img/it-startup/video-shape2.png	templates.hibootstrap.com/dilx/default/assets/img/it-startup/video-shape2.png	(from https://templates.hibootstrap.com/dilx/default/it-startup.html)
15:57:09	642839/642839	---M--	200	added ('OK')	image/png	etag:%22604dc454-9cf17%22	https://templates.hibootstrap.com/dilx/default/assets/img/it-startup/client-main.png	templates.hibootstrap.com/dilx/default/assets/img/it-startup/client-main.png	(from https://templates.hibootstrap.com/dilx/default/it-startup.html)
15:57:09	2047/2047	---M--	200	added ('OK')	image/png	etag:%22604dc455-7ff%22	https://templates.hibootstrap.com/dilx/default/assets/img/it-startup/team-shape.png	templates.hibootstrap.com/dilx/default/assets/img/it-startup/team-shape.png	(from https://templates.hibootstrap.com/dilx/default/it-startup.html)
15:57:11	157296/157296	---M--	200	added ('OK')	image/jpeg	etag:%22604dc455-26670%22	https://templates.hibootstrap.com/dilx/default/assets/img/it-startup/team1.jpg	templates.hibootstrap.com/dilx/default/assets/img/it-startup/team1.jpg	(from https://templates.hibootstrap.com/dilx/default/it-startup.html)
15:57:12	177101/177101	---M--	200	added ('OK')	image/jpeg	etag:%22604dc455-2b3cd%22	https://templates.hibootstrap.com/dilx/default/assets/img/it-startup/team2.jpg	templates.hibootstrap.com/dilx/default/assets/img/it-startup/team2.jpg	(from https://templates.hibootstrap.com/dilx/default/it-startup.html)
15:57:13	194629/194629	---M--	200	added ('OK')	image/jpeg	etag:%22604dc456-2f845%22	https://templates.hibootstrap.com/dilx/default/assets/img/it-startup/team3.jpg	templates.hibootstrap.com/dilx/default/assets/img/it-startup/team3.jpg	(from https://templates.hibootstrap.com/dilx/default/it-startup.html)
15:57:14	171617/171617	---M--	200	added ('OK')	image/jpeg	etag:%22604dc456-29e61%22	https://templates.hibootstrap.com/dilx/default/assets/img/it-startup/team4.jpg	templates.hibootstrap.com/dilx/default/assets/img/it-startup/team4.jpg	(from https://templates.hibootstrap.com/dilx/default/it-startup.html)
15:57:15	166628/166628	---M--	200	added ('OK')	image/jpeg	etag:%22604dc44f-2b3cd%22	https://templates.hibootstrap.com/dilx/default/assets/img/digital/team5.jpg	templates.hibootstrap.com/dilx/default/assets/img/digital/team5.jpg	(from https://templates.hibootstrap.com/dilx/default/team.html)
15:57:16	147900/147900	---M--	200	added ('OK')	image/jpeg	etag:%22604dc450-263c5%22	https://templates.hibootstrap.com/dilx/default/assets/img/digital/team6.jpg	templates.hibootstrap.com/dilx/default/assets/img/digital/team6.jpg	(from https://templates.hibootstrap.com/dilx/default/team.html)
15:57:16	9571/9571	---M--	200	added ('OK')	image/jpeg	etag:%22604dc43b-2563%22	https://templates.hibootstrap.com/dilx/default/assets/img/testimonial1.jpg	templates.hibootstrap.com/dilx/default/assets/img/testimonial1.jpg	(from https://templates.hibootstrap.com/dilx/default/testimonials.html)
15:57:17	11486/11486	---M--	200	added ('OK')	image/jpeg	etag:%22604dc43b-2cde%22	https://templates.hibootstrap.com/dilx/default/assets/img/testimonial2.jpg	templates.hibootstrap.com/dilx/default/assets/img/testimonial2.jpg	(from https://templates.hibootstrap.com/dilx/default/testimonials.html)
15:57:18	9660/9660	---M--	200	added ('OK')	image/jpeg	etag:%22604dc43b-25bc%22	https://templates.hibootstrap.com/dilx/default/assets/img/testimonial3.jpg	templates.hibootstrap.com/dilx/default/assets/img/testimonial3.jpg	(from https://templates.hibootstrap.com/dilx/default/testimonials.html)
15:57:19	8489/8489	---M--	200	added ('OK')	image/jpeg	etag:%22604dc43b-2129%22	https://templates.hibootstrap.com/dilx/default/assets/img/testimonial4.jpg	templates.hibootstrap.com/dilx/default/assets/img/testimonial4.jpg	(from https://templates.hibootstrap.com/dilx/default/testimonials.html)
15:57:20	18880/18880	---M--	200	added ('OK')	image/png	etag:%22604dc438-49c0%22	https://templates.hibootstrap.com/dilx/default/assets/img/404.png	templates.hibootstrap.com/dilx/default/assets/img/404.png	(from https://templates.hibootstrap.com/dilx/default/404.html)
15:57:22	496417/496417	---M--	200	added ('OK')	image/png	etag:%22604dc438-79321%22	https://templates.hibootstrap.com/dilx/default/assets/img/app-main.png	templates.hibootstrap.com/dilx/default/assets/img/app-main.png	(from https://templates.hibootstrap.com/dilx/default/about.html)
15:57:22	8903/8903	---M--	200	added ('OK')	image/png	etag:%22604dc438-22c7%22	https://templates.hibootstrap.com/dilx/default/assets/img/app1.png	templates.hibootstrap.com/dilx/default/assets/img/app1.png	(from https://templates.hibootstrap.com/dilx/default/about.html)
15:57:23	11778/11778	---M--	200	added ('OK')	image/png	etag:%22604dc438-2e02%22	https://templates.hibootstrap.com/dilx/default/assets/img/app2.png	templates.hibootstrap.com/dilx/default/assets/img/app2.png	(from https://templates.hibootstrap.com/dilx/default/about.html)
15:57:25	178821/178821	---M--	200	added ('OK')	image/jpeg	etag:%22604dc43a-2ba85%22	https://templates.hibootstrap.com/dilx/default/assets/img/service-details1.jpg	templates.hibootstrap.com/dilx/default/assets/img/service-details1.jpg	(from https://templates.hibootstrap.com/dilx/default/service-details.html)
15:57:26	158670/158670	---M--	200	added ('OK')	image/jpeg	etag:%22604dc43b-26bce%22	https://templates.hibootstrap.com/dilx/default/assets/img/service-details2.jpg	templates.hibootstrap.com/dilx/default/assets/img/service-details2.jpg	(from https://templates.hibootstrap.com/dilx/default/service-details.html)
15:57:27	180970/180970	---M--	200	added ('OK')	image/jpeg	etag:%22604dc43a-2c2ea%22	https://templates.hibootstrap.com/dilx/default/assets/img/project-details.jpg	templates.hibootstrap.com/dilx/default/assets/img/project-details.jpg	(from https://templates.hibootstrap.com/dilx/default/project-details.html)
15:57:28	152958/152958	---M--	200	added ('OK')	image/jpeg	etag:%22604dc43a-2557e%22	https://templates.hibootstrap.com/dilx/default/assets/img/project-details2.jpg	templates.hibootstrap.com/dilx/default/assets/img/project-details2.jpg	(from https://templates.hibootstrap.com/dilx/default/project-details.html)
15:57:28	5868/5868	---M--	200	added ('OK')	image/jpeg	etag:%22604dc453-16ec%22	https://templates.hibootstrap.com/dilx/default/assets/img/it-startup/blog4.jpg	templates.hibootstrap.com/dilx/default/assets/img/it-startup/blog4.jpg	(from https://templates.hibootstrap.com/dilx/default/blog.html)
15:57:29	5033/5033	---M--	200	added ('OK')	image/jpeg	etag:%22604dc453-13a9%22	https://templates.hibootstrap.com/dilx/default/assets/img/it-startup/blog5.jpg	templates.hibootstrap.com/dilx/default/assets/img/it-startup/blog5.jpg	(from https://templates.hibootstrap.com/dilx/default/blog.html)
15:57:30	4929/4929	---M--	200	added ('OK')	image/jpeg	etag:%22604dc454-1341%22	https://templates.hibootstrap.com/dilx/default/assets/img/it-startup/blog6.jpg	templates.hibootstrap.com/dilx/default/assets/img/it-startup/blog6.jpg	(from https://templates.hibootstrap.com/dilx/default/blog.html)
15:57:32	187951/187951	---M--	200	added ('OK')	image/jpeg	etag:%22604dc438-2de2f%22	https://templates.hibootstrap.com/dilx/default/assets/img/blog-details.jpg	templates.hibootstrap.com/dilx/default/assets/img/blog-details.jpg	(from https://templates.hibootstrap.com/dilx/default/blog-details.html)
15:57:33	95038/95038	---M--	200	added ('OK')	image/jpeg	etag:%22604dc438-1733e%22	https://templates.hibootstrap.com/dilx/default/assets/img/blog-details2.jpg	templates.hibootstrap.com/dilx/default/assets/img/blog-details2.jpg	(from https://templates.hibootstrap.com/dilx/default/blog-details.html)
15:57:33	117068/117068	---M--	200	added ('OK')	image/jpeg	etag:%22604dc438-1c94c%22	https://templates.hibootstrap.com/dilx/default/assets/img/blog-details3.jpg	templates.hibootstrap.com/dilx/default/assets/img/blog-details3.jpg	(from https://templates.hibootstrap.com/dilx/default/blog-details.html)
15:57:34	22802/22802	---M--	200	added ('OK')	image/jpeg	etag:%22604dc439-5912%22	https://templates.hibootstrap.com/dilx/default/assets/img/blog-details4.jpg	templates.hibootstrap.com/dilx/default/assets/img/blog-details4.jpg	(from https://templates.hibootstrap.com/dilx/default/blog-details.html)
15:57:35	2424/2424	---M--	200	added ('OK')	image/jpeg	etag:%22604dc439-978%22	https://templates.hibootstrap.com/dilx/default/assets/img/blog-details5.jpg	templates.hibootstrap.com/dilx/default/assets/img/blog-details5.jpg	(from https://templates.hibootstrap.com/dilx/default/blog-details.html)
15:57:36	5143/5143	---M--	200	added ('OK')	image/jpeg	etag:%22604dc439-1417%22	https://templates.hibootstrap.com/dilx/default/assets/img/blog-details6.jpg	templates.hibootstrap.com/dilx/default/assets/img/blog-details6.jpg	(from https://templates.hibootstrap.com/dilx/default/blog-details.html)
15:57:37	18548/18548	---M--	200	added ('OK')	image/jpeg	etag:%22604dc439-4874%22	https://templates.hibootstrap.com/dilx/default/assets/img/blog-details7.jpg	templates.hibootstrap.com/dilx/default/assets/img/blog-details7.jpg	(from https://templates.hibootstrap.com/dilx/default/blog-details.html)
15:57:38	10606/10606	---M--	200	added ('OK')	image/jpeg	etag:%22604dc439-296e%22	https://templates.hibootstrap.com/dilx/default/assets/img/blog-details8.jpg	templates.hibootstrap.com/dilx/default/assets/img/blog-details8.jpg	(from https://templates.hibootstrap.com/dilx/default/blog-details.html)
15:57:39	9216/9216	---M--	200	added ('OK')	image/jpeg	etag:%22604dc439-2400%22	https://templates.hibootstrap.com/dilx/default/assets/img/blog-details9.jpg	templates.hibootstrap.com/dilx/default/assets/img/blog-details9.jpg	(from https://templates.hibootstrap.com/dilx/default/blog-details.html)
15:57:40	9099/9099	---M--	200	added ('OK')	image/jpeg	etag:%22604dc438-238b%22	https://templates.hibootstrap.com/dilx/default/assets/img/blog-details10.jpg	templates.hibootstrap.com/dilx/default/assets/img/blog-details10.jpg	(from https://templates.hibootstrap.com/dilx/default/blog-details.html)
